latitude,longitude
4.707594266666666982e+01,-1.385682604166666554e+00
4.707594266666666982e+01,-1.383914583333333281e+00
4.707639333333333553e+01,-1.383432395833333217e+00
4.707684400000000124e+01,-1.382950208333333375e+00
4.707729466666666696e+01,-1.382468020833333311e+00
4.707774533333333267e+01,-1.381985833333333247e+00
4.707819599999999838e+01,-1.381503645833333183e+00
4.707887199999999694e+01,-1.381342916666666643e+00
4.707932266666666976e+01,-1.381985833333333247e+00
4.707909733333332980e+01,-1.382950208333333375e+00
4.707898466666666337e+01,-1.383914583333333281e+00
4.707909733333332980e+01,-1.384878958333333188e+00
4.707909733333332980e+01,-1.385843333333333316e+00
4.707932266666666976e+01,-1.386807708333333222e+00
4.707977333333333547e+01,-1.387450625000000048e+00
4.707977333333333547e+01,-1.388414999999999955e+00
4.707977333333333547e+01,-1.389218645833333321e+00
4.707954800000000262e+01,-1.390183020833333227e+00
4.707921000000000333e+01,-1.390986666666666594e+00
4.707875933333333052e+01,-1.391468854166666658e+00
4.707842133333333123e+01,-1.392272499999999802e+00
4.707864666666666409e+01,-1.393236874999999930e+00
4.707921000000000333e+01,-1.393719062499999994e+00
4.707977333333333547e+01,-1.394201249999999837e+00
4.707988600000000190e+01,-1.395165624999999965e+00
4.708022400000000118e+01,-1.395969270833333331e+00
4.708089999999999975e+01,-1.396290729166666633e+00
4.708157599999999832e+01,-1.396129999999999871e+00
4.708225199999999688e+01,-1.396129999999999871e+00
4.708292800000000256e+01,-1.396129999999999871e+00
4.708360400000000112e+01,-1.396290729166666633e+00
4.708427999999999969e+01,-1.396612187499999935e+00
4.708495599999999826e+01,-1.396772916666666475e+00
4.708563199999999682e+01,-1.396612187499999935e+00
4.708630800000000249e+01,-1.396772916666666475e+00
4.708653333333333535e+01,-1.397737291666666604e+00
4.708653333333333535e+01,-1.398701666666666510e+00
4.708687133333333463e+01,-1.399505312499999876e+00
4.708754733333333320e+01,-1.399505312499999876e+00
4.708822333333333177e+01,-1.399666041666666638e+00
4.708889933333333033e+01,-1.399666041666666638e+00
4.708923733333332962e+01,-1.399023124999999812e+00
4.708957533333333600e+01,-1.398219479166666668e+00
4.709002600000000172e+01,-1.398862395833333272e+00
4.709047666666666743e+01,-1.399505312499999876e+00
4.709115266666666599e+01,-1.399826770833333178e+00
4.709182866666666456e+01,-1.399987499999999940e+00
4.709250466666666313e+01,-1.400148229166666702e+00
4.709318066666666880e+01,-1.400469687500000004e+00
4.709363133333333451e+01,-1.401112604166666609e+00
4.709430733333333308e+01,-1.401434062499999911e+00
4.709487066666666522e+01,-1.401273333333333149e+00
4.709554666666666378e+01,-1.401434062499999911e+00
4.709622266666666945e+01,-1.401273333333333149e+00
4.709667333333333517e+01,-1.400791145833333307e+00
4.709712400000000088e+01,-1.400148229166666702e+00
4.709746200000000016e+01,-1.399505312499999876e+00
4.709712400000000088e+01,-1.398862395833333272e+00
4.709667333333333517e+01,-1.399344583333333336e+00
4.709622266666666945e+01,-1.399826770833333178e+00
4.709577199999999664e+01,-1.400308958333333242e+00
4.709520866666666450e+01,-1.400630416666666545e+00
4.709532133333333093e+01,-1.402398437500000039e+00
4.709565933333333021e+01,-1.403202083333333183e+00
4.709633533333333588e+01,-1.403523541666666485e+00
4.709701133333333445e+01,-1.403845000000000010e+00
4.709768733333333302e+01,-1.404166458333333312e+00
4.709836333333333158e+01,-1.404166458333333312e+00
4.709903933333333015e+01,-1.404487916666666614e+00
4.709960266666666939e+01,-1.404166458333333312e+00
4.709994066666666868e+01,-1.404970104166666678e+00
4.710050400000000081e+01,-1.405452291666666520e+00
4.710084200000000010e+01,-1.406255937499999886e+00
4.710151799999999866e+01,-1.406416666666666648e+00
4.710208133333333080e+01,-1.405934479166666584e+00
4.710275733333332937e+01,-1.406255937499999886e+00
4.710320800000000219e+01,-1.406898854166666712e+00
4.710354600000000147e+01,-1.407702499999999857e+00
4.710388400000000075e+01,-1.408506145833333223e+00
4.710354600000000147e+01,-1.409149062500000049e+00
4.710309533333333576e+01,-1.409631249999999891e+00
4.710253199999999651e+01,-1.410113437499999955e+00
4.710264466666666294e+01,-1.411077812499999862e+00
4.710253199999999651e+01,-1.412042187499999990e+00
4.710275733333332937e+01,-1.413006562499999896e+00
4.710309533333333576e+01,-1.413810208333333263e+00
4.710354600000000147e+01,-1.414453124999999867e+00
4.710399666666666718e+01,-1.415096041666666693e+00
4.710455999999999932e+01,-1.415578229166666535e+00
4.710501066666666503e+01,-1.416221145833333361e+00
4.710557399999999717e+01,-1.416703333333333203e+00
4.710625000000000284e+01,-1.416864062499999966e+00
4.710692600000000141e+01,-1.416703333333333203e+00
4.710748933333333355e+01,-1.416381874999999901e+00
4.710805266666666569e+01,-1.415899687499999837e+00
4.710861599999999783e+01,-1.415417499999999995e+00
4.710917933333332996e+01,-1.414935312499999931e+00
4.710929199999999639e+01,-1.414131666666666565e+00
4.710917933333332996e+01,-1.413328020833333198e+00
4.710861599999999783e+01,-1.413649479166666501e+00
4.710805266666666569e+01,-1.413328020833333198e+00
4.710771466666666640e+01,-1.412685104166666594e+00
4.710737666666666712e+01,-1.412042187499999990e+00
4.710715133333333426e+01,-1.411238541666666624e+00
4.710681333333333498e+01,-1.410595625000000020e+00
4.710658800000000213e+01,-1.409791979166666653e+00
4.710625000000000284e+01,-1.409149062500000049e+00
4.710591199999999645e+01,-1.408345416666666683e+00
4.710568666666666360e+01,-1.407541770833333317e+00
4.710534866666666431e+01,-1.406898854166666712e+00
4.710523599999999789e+01,-1.406095208333333346e+00
4.710512333333333146e+01,-1.405291562499999980e+00
4.710489799999999860e+01,-1.404487916666666614e+00
4.710512333333333146e+01,-1.403684270833333247e+00
4.710568666666666360e+01,-1.403202083333333183e+00
4.710625000000000284e+01,-1.402719895833333341e+00
4.710670066666666855e+01,-1.402076979166666515e+00
4.710715133333333426e+01,-1.401434062499999911e+00
4.710782733333333283e+01,-1.401434062499999911e+00
4.710850333333333140e+01,-1.401434062499999911e+00
4.710917933333332996e+01,-1.401594791666666673e+00
4.710985533333333564e+01,-1.401594791666666673e+00
4.711053133333333420e+01,-1.401755520833333213e+00
4.711120733333333277e+01,-1.402076979166666515e+00
4.711188333333333134e+01,-1.402398437500000039e+00
4.711244666666666348e+01,-1.402880624999999881e+00
4.711312266666666915e+01,-1.403202083333333183e+00
4.711379866666666771e+01,-1.403523541666666485e+00
4.711436199999999985e+01,-1.403202083333333183e+00
4.711492533333333199e+01,-1.402719895833333341e+00
4.711560133333333056e+01,-1.402559166666666579e+00
4.711616466666666270e+01,-1.402398437500000039e+00
4.711672800000000194e+01,-1.402076979166666515e+00
4.711740400000000051e+01,-1.401916249999999975e+00
4.711796733333333265e+01,-1.402398437500000039e+00
4.711830533333333193e+01,-1.403202083333333183e+00
4.711875599999999764e+01,-1.403845000000000010e+00
4.711909399999999692e+01,-1.404648645833333376e+00
4.711920666666666335e+01,-1.405613020833333282e+00
4.711920666666666335e+01,-1.406416666666666648e+00
4.711864333333333121e+01,-1.406738124999999950e+00
4.711864333333333121e+01,-1.407702499999999857e+00
4.711875599999999764e+01,-1.408666874999999985e+00
4.711886866666666407e+01,-1.409470520833333351e+00
4.711830533333333193e+01,-1.409791979166666653e+00
4.711774199999999979e+01,-1.410113437499999955e+00
4.711717866666666765e+01,-1.410434895833333258e+00
4.711706600000000122e+01,-1.411238541666666624e+00
4.711650266666666909e+01,-1.411399270833333164e+00
4.711661533333333551e+01,-1.412363645833333292e+00
4.711706600000000122e+01,-1.413006562499999896e+00
4.711740400000000051e+01,-1.413810208333333263e+00
4.711762933333333336e+01,-1.414774583333333169e+00
4.711819266666666550e+01,-1.415256770833333233e+00
4.711875599999999764e+01,-1.415738958333333297e+00
4.711943199999999621e+01,-1.415578229166666535e+00
4.711999533333333545e+01,-1.416060416666666599e+00
4.711954466666666264e+01,-1.416542604166666663e+00
4.711931933333332978e+01,-1.414774583333333169e+00
4.711999533333333545e+01,-1.414613854166666629e+00
4.712055866666666759e+01,-1.415096041666666693e+00
4.712123466666666616e+01,-1.415256770833333233e+00
4.712191066666666472e+01,-1.415417499999999995e+00
4.712258666666666329e+01,-1.415578229166666535e+00
4.712326266666666896e+01,-1.415738958333333297e+00
4.712393866666666753e+01,-1.415899687499999837e+00
4.712461466666666610e+01,-1.416060416666666599e+00
4.712506533333333181e+01,-1.415417499999999995e+00
4.712574133333333037e+01,-1.415417499999999995e+00
4.712619199999999609e+01,-1.414774583333333169e+00
4.712675533333333533e+01,-1.414292395833333327e+00
4.712720600000000104e+01,-1.413810208333333263e+00
4.712788199999999961e+01,-1.413970937500000025e+00
4.712833266666666532e+01,-1.414613854166666629e+00
4.712867066666666460e+01,-1.415417499999999995e+00
4.712833266666666532e+01,-1.416221145833333361e+00
4.712810733333333246e+01,-1.417024791666666506e+00
4.712788199999999961e+01,-1.417989166666666634e+00
4.712754400000000032e+01,-1.418632083333333238e+00
4.712698066666666818e+01,-1.419114270833333302e+00
4.712641733333332894e+01,-1.419596458333333366e+00
4.712585399999999680e+01,-1.419917916666666668e+00
4.712529066666666466e+01,-1.419757187499999906e+00
4.712472733333333252e+01,-1.419917916666666668e+00
4.712416400000000039e+01,-1.419917916666666668e+00
4.712360066666666825e+01,-1.420078645833333209e+00
4.712303733333332900e+01,-1.420078645833333209e+00
4.712247399999999686e+01,-1.420239374999999971e+00
4.712191066666666472e+01,-1.420400104166666511e+00
4.712134733333333259e+01,-1.420721562499999813e+00
4.712078400000000045e+01,-1.421043020833333337e+00
4.712022066666666831e+01,-1.421525208333333179e+00
4.711965733333332906e+01,-1.421846666666666703e+00
4.711988266666666902e+01,-1.422811041666666609e+00
4.711988266666666902e+01,-1.423775416666666516e+00
4.712022066666666831e+01,-1.424579062499999882e+00
4.712055866666666759e+01,-1.425382708333333248e+00
4.712078400000000045e+01,-1.426347083333333376e+00
4.712112199999999973e+01,-1.427150729166666521e+00
4.712145999999999901e+01,-1.427954374999999887e+00
4.712179799999999830e+01,-1.428758020833333253e+00
4.712224866666666401e+01,-1.429400937499999857e+00
4.712281199999999615e+01,-1.429883124999999922e+00
4.712337533333333539e+01,-1.430365312499999986e+00
4.712382600000000110e+01,-1.431008229166666590e+00
4.712416400000000039e+01,-1.431811874999999956e+00
4.712450199999999967e+01,-1.432615520833333322e+00
4.712483999999999895e+01,-1.433419166666666689e+00
4.712517799999999824e+01,-1.434062083333333293e+00
4.712562866666666395e+01,-1.434704999999999897e+00
4.712607933333332966e+01,-1.435347916666666501e+00
4.712653000000000247e+01,-1.435990833333333327e+00
4.712698066666666818e+01,-1.436633749999999932e+00
4.712743133333333390e+01,-1.437276666666666536e+00
4.712788199999999961e+01,-1.437758854166666600e+00
4.712844533333333175e+01,-1.438241041666666664e+00
4.712912133333333031e+01,-1.438241041666666664e+00
4.712968466666666245e+01,-1.437919583333333140e+00
4.713024800000000170e+01,-1.437598124999999838e+00
4.713081133333333383e+01,-1.437276666666666536e+00
4.713137466666666597e+01,-1.437115937499999996e+00
4.713193799999999811e+01,-1.436794479166666694e+00
4.713261399999999668e+01,-1.436633749999999932e+00
4.713317733333332882e+01,-1.436312291666666630e+00
4.713374066666666806e+01,-1.436151562499999867e+00
4.713430400000000020e+01,-1.435669375000000025e+00
4.713486733333333234e+01,-1.435187187499999961e+00
4.713554333333333091e+01,-1.435026458333333199e+00
4.713599399999999662e+01,-1.434544270833333357e+00
4.713644466666666233e+01,-1.434062083333333293e+00
4.713700800000000157e+01,-1.433579895833333229e+00
4.713745866666666728e+01,-1.433097708333333165e+00
4.713813466666666585e+01,-1.433258437499999927e+00
4.713858533333333156e+01,-1.433901354166666531e+00
4.713892333333333085e+01,-1.434704999999999897e+00
4.713926133333333013e+01,-1.435508645833333263e+00
4.713869799999999799e+01,-1.435830104166666565e+00
4.713813466666666585e+01,-1.436312291666666630e+00
4.713779666666666657e+01,-1.437115937499999996e+00
4.713813466666666585e+01,-1.437919583333333140e+00
4.713813466666666585e+01,-1.438723229166666506e+00
4.713802199999999942e+01,-1.439526874999999873e+00
4.713802199999999942e+01,-1.440491250000000001e+00
4.713824733333333228e+01,-1.441455624999999907e+00
4.713881066666666442e+01,-1.441937812499999971e+00
4.713948666666666298e+01,-1.442259270833333273e+00
4.714005000000000223e+01,-1.441777083333333209e+00
4.714050066666666794e+01,-1.441294895833333367e+00
4.714095133333333365e+01,-1.440651979166666541e+00
4.714151466666666579e+01,-1.440169791666666477e+00
4.714219066666666436e+01,-1.440009062499999937e+00
4.714286666666666292e+01,-1.440330520833333239e+00
4.714354266666666859e+01,-1.440491250000000001e+00
4.714365533333333502e+01,-1.441455624999999907e+00
4.714342999999999506e+01,-1.442419999999999813e+00
4.714297933333332935e+01,-1.442902187499999878e+00
4.714252866666666364e+01,-1.443545104166666704e+00
4.714241599999999721e+01,-1.444348749999999848e+00
4.714185266666666507e+01,-1.444670208333333150e+00
4.714128933333333293e+01,-1.444991666666666674e+00
4.714106400000000008e+01,-1.445956041666666581e+00
4.714162733333333222e+01,-1.446438229166666645e+00
4.714230333333333078e+01,-1.446438229166666645e+00
4.714297933333332935e+01,-1.446277499999999883e+00
4.714365533333333502e+01,-1.446116770833333343e+00
4.714433133333333359e+01,-1.445956041666666581e+00
4.714500733333333216e+01,-1.446116770833333343e+00
4.714534533333333144e+01,-1.446920416666666487e+00
4.714579599999999715e+01,-1.447563333333333313e+00
4.714647199999999572e+01,-1.447563333333333313e+00
4.714714800000000139e+01,-1.447402604166666551e+00
4.714782399999999996e+01,-1.447241875000000011e+00
4.714849999999999852e+01,-1.447241875000000011e+00
4.714895066666666423e+01,-1.447884791666666615e+00
4.714928866666666352e+01,-1.448688437499999981e+00
4.714985199999999566e+01,-1.449170624999999824e+00
4.715041533333333490e+01,-1.449652812499999888e+00
4.715109133333333347e+01,-1.449813541666666650e+00
4.715176733333333203e+01,-1.449813541666666650e+00
4.715244333333333060e+01,-1.449813541666666650e+00
4.715311933333332917e+01,-1.449652812499999888e+00
4.715379533333333484e+01,-1.449492083333333348e+00
4.715447133333333340e+01,-1.449813541666666650e+00
4.715480933333333269e+01,-1.450617187500000016e+00
4.715480933333333269e+01,-1.451581562499999922e+00
4.715458399999999983e+01,-1.452545937499999829e+00
4.715447133333333340e+01,-1.453510312499999957e+00
4.715424600000000055e+01,-1.454474687499999863e+00
4.715402066666666769e+01,-1.455439062499999991e+00
4.715390800000000127e+01,-1.456403437499999898e+00
4.715379533333333484e+01,-1.457367812500000026e+00
4.715379533333333484e+01,-1.458332187499999932e+00
4.715368266666666841e+01,-1.459296562499999839e+00
4.715357000000000198e+01,-1.460260937499999967e+00
4.715379533333333484e+01,-1.461225312499999873e+00
4.715357000000000198e+01,-1.462028958333333239e+00
4.715323199999999559e+01,-1.462832604166666606e+00
4.715311933333332917e+01,-1.463796979166666512e+00
4.715311933333332917e+01,-1.464761354166666640e+00
4.715311933333332917e+01,-1.465725729166666547e+00
4.715323199999999559e+01,-1.466690104166666675e+00
4.715334466666666202e+01,-1.467654479166666581e+00
4.715357000000000198e+01,-1.468618854166666488e+00
4.715424600000000055e+01,-1.468618854166666488e+00
4.715492199999999912e+01,-1.468618854166666488e+00
4.715559799999999768e+01,-1.468458124999999947e+00
4.715627399999999625e+01,-1.468458124999999947e+00
4.715694999999999482e+01,-1.468297395833333185e+00
4.715694999999999482e+01,-1.467493750000000041e+00
4.715672466666666196e+01,-1.466690104166666675e+00
4.715683733333332839e+01,-1.465725729166666547e+00
4.715706266666666835e+01,-1.464922083333333180e+00
4.715683733333332839e+01,-1.464118437499999814e+00
4.715672466666666196e+01,-1.463154062499999908e+00
4.715672466666666196e+01,-1.462350416666666542e+00
4.715683733333332839e+01,-1.461546770833333175e+00
4.715694999999999482e+01,-1.460582395833333269e+00
4.715751333333333406e+01,-1.460100208333333205e+00
4.715818933333333263e+01,-1.460421666666666507e+00
4.715875266666666477e+01,-1.460260937499999967e+00
4.715931599999999690e+01,-1.459778749999999903e+00
4.715987933333332904e+01,-1.459296562499999839e+00
4.716033000000000186e+01,-1.458814374999999997e+00
4.716055533333333472e+01,-1.458010729166666630e+00
4.716111866666666685e+01,-1.457689270833333328e+00
4.716134399999999971e+01,-1.456885624999999962e+00
4.716168199999999899e+01,-1.456242708333333358e+00
4.716190733333333185e+01,-1.455439062499999991e+00
4.716201999999999828e+01,-1.454635416666666625e+00
